CodigoPrestador,RangoDias,Hospitaloccupancy
50010217854,2020-07-08,12
50010217854,2020-07-09,22
50010217854,2020-07-10,17
50010217854,2020-07-11,8
50010217854,2020-07-12,14
50010217854,2020-07-13,6
50010217854,2020-07-14,9
50010217854,2020-07-15,16
50010217854,2020-07-16,16
50010217854,2020-07-17,13
50010217854,2020-07-18,11
50010217854,2020-07-19,20
50010217854,2020-07-20,22
50010217854,2020-07-21,27
50010217854,2020-07-22,17
50010217854,2020-07-23,11
50010217854,2020-07-24,11
50010217854,2020-07-25,10
50010217854,2020-07-26,14
50010217854,2020-07-27,20
50010217854,2020-07-28,13
50010217854,2020-07-29,17
50010217854,2020-07-30,15
50010217854,2020-07-31,16
50010217854,2020-08-01,6
50010217854,2020-08-02,6
50010217854,2020-08-03,11
50010217854,2020-08-04,11
50010217854,2020-08-05,14
50010217854,2020-08-06,6
50010217854,2020-08-07,13
50010217854,2020-08-08,20
50010217854,2020-08-09,7
50010217854,2020-08-10,13
50010217854,2020-08-11,21
50010217854,2020-08-12,11
50010217854,2020-08-13,14
50010217854,2020-08-14,20
50010217854,2020-08-15,15
50010217854,2020-08-16,6
50010217854,2020-08-17,7
50010217854,2020-08-18,9
50010217854,2020-08-19,18
50010217854,2020-08-20,15
50010217854,2020-08-21,16
50010217854,2020-08-22,14
50010217854,2020-08-23,11
50010217854,2020-08-24,18
50010217854,2020-08-25,11
50010217854,2020-08-26,9
50010217854,2020-08-27,15
50010217854,2020-08-28,18
50010217854,2020-08-29,17
50010217854,2020-08-30,27
50010217854,2020-08-31,23
50010217854,2020-09-01,16
50010217854,2020-09-02,17
50010217854,2020-09-03,7
50010217854,2020-09-04,18
50010217854,2020-09-05,15
50010217854,2020-09-06,17
50010217854,2020-09-07,11
50010217854,2020-09-08,12
50010217854,2020-09-09,19
50010217854,2020-09-10,13
50010217854,2020-09-11,11
50010217854,2020-09-12,11
50010217854,2020-09-13,17
50010217854,2020-09-14,24
50010217854,2020-09-15,11
50010217854,2020-09-16,9
50010217854,2020-09-17,10
50010217854,2020-09-18,17
50010217854,2020-09-19,21
50010217854,2020-09-20,9
50010217854,2020-09-21,15
50010217854,2020-09-22,5
50010217854,2020-09-23,12
50010217854,2020-09-24,11
50010217854,2020-09-25,17
50010217854,2020-09-26,13
50010217854,2020-09-27,18
50010217854,2020-09-28,13
50010217854,2020-09-29,19
50010217854,2020-09-30,17
50010217854,2020-10-01,21
50010217854,2020-10-02,27
50010217854,2020-10-03,8
50010217854,2020-10-04,12
50010217854,2020-10-05,10
50010217854,2020-10-06,16
50010217854,2020-10-07,12
50010217854,2020-10-08,7
50010217854,2020-10-09,20
50010217854,2020-10-10,20
50010217854,2020-10-11,19
50010217854,2020-10-12,18
50010217854,2020-10-13,18
50010217854,2020-10-14,13
50010217854,2020-10-15,15
50010217854,2020-10-16,26
50010217854,2020-10-17,6
50010217854,2020-10-18,26
50010217854,2020-10-19,16
50010217854,2020-10-20,5
50010217854,2020-10-21,6
50010217854,2020-10-22,14
50010217854,2020-10-23,12
50010217854,2020-10-24,13
50010217854,2020-10-25,17
50010217854,2020-10-26,17
50010217854,2020-10-27,16
50010217854,2020-10-28,12
50010217854,2020-10-29,11
50010217854,2020-10-30,13
50010217854,2020-10-31,12
50010217854,2020-11-01,14
50010217854,2020-11-02,23
50010217854,2020-11-03,12
50010217854,2020-11-04,11
50010217854,2020-11-05,19
50010217854,2020-11-06,13
50010217854,2020-11-07,9
50010217854,2020-11-08,21
50010217854,2020-11-09,23
50010217854,2020-11-10,10
50010217854,2020-11-11,22
50010217854,2020-11-12,15
50010217854,2020-11-13,14
50010217854,2020-11-14,20
50010217854,2020-11-15,17
50010217854,2020-11-16,8
50010217854,2020-11-17,16
50010217854,2020-11-18,31
50010217854,2020-11-19,21
50010217854,2020-11-20,17
50010217854,2020-11-21,17
50010217854,2020-11-22,10
50010217854,2020-11-23,18
50010217854,2020-11-24,12
50010217854,2020-11-25,25
50010217854,2020-11-26,14
50010217854,2020-11-27,17
50010217854,2020-11-28,13
50010217854,2020-11-29,7
50010217854,2020-11-30,15
50010217854,2020-12-01,17
50010217854,2020-12-02,17
50010217854,2020-12-03,17
50010217854,2020-12-04,11
50010217854,2020-12-05,15
50010217854,2020-12-06,14
50010217854,2020-12-07,20
50010217854,2020-12-08,22
50010217854,2020-12-09,12
50010217854,2020-12-10,13
50010217854,2020-12-11,12
50010217854,2020-12-12,13
50010217854,2020-12-13,15
50010217854,2020-12-14,11
50010217854,2020-12-15,21
50010217854,2020-12-16,8
50010217854,2020-12-17,23
50010217854,2020-12-18,16
50010217854,2020-12-19,10
50010217854,2020-12-20,17
50010217854,2020-12-21,13
50010217854,2020-12-22,18
50010217854,2020-12-23,15
50010217854,2020-12-24,8
50010217854,2020-12-25,11
50010217854,2020-12-26,10
50010217854,2020-12-27,8
50010217854,2020-12-28,14
50010217854,2020-12-29,12
50010217854,2020-12-30,11
50010217854,2020-12-31,11
50010217854,2021-01-01,31
50010217854,2021-01-02,16
50010217854,2021-01-03,11
50010217854,2021-01-04,26
50010217854,2021-01-05,11
50010217854,2021-01-06,17
50010217854,2021-01-07,9
50010217854,2021-01-08,15
50010217854,2021-01-09,14
50010217854,2021-01-10,17
50010217854,2021-01-11,9
50010217854,2021-01-12,18
50010217854,2021-01-13,11
50010217854,2021-01-14,20
50010217854,2021-01-15,16
50010217854,2021-01-16,17
50010217854,2021-01-17,12
50010217854,2021-01-18,8
50010217854,2021-01-19,20
50010217854,2021-01-20,7
50010217854,2021-01-21,7
50010217854,2021-01-22,16
50010217854,2021-01-23,4
50010217854,2021-01-24,7
50010217854,2021-01-25,13
50010217854,2021-01-26,10
50010217854,2021-01-27,17
50010217854,2021-01-28,5
50010217854,2021-01-29,18
50010217854,2021-01-30,13
50010217854,2021-01-31,9
50010217854,2021-02-01,15
50010217854,2021-02-02,12
50010217854,2021-02-03,21
50010217854,2021-02-04,10
50010217854,2021-02-05,14
50010217854,2021-02-06,16
50010217854,2021-02-07,18
50010217854,2021-02-08,5
50010217854,2021-02-09,10
50010217854,2021-02-10,18
50010217854,2021-02-11,15
50010217854,2021-02-12,14
50010217854,2021-02-13,14
50010217854,2021-02-14,10
50010217854,2021-02-15,16
50010217854,2021-02-16,12
50010217854,2021-02-17,12
50010217854,2021-02-18,22
50010217854,2021-02-19,3
50010217854,2021-02-20,9
50010217854,2021-02-21,12
50010217854,2021-02-22,28
50010217854,2021-02-23,19
50010217854,2021-02-24,13
50010217854,2021-02-25,16
50010217854,2021-02-26,10
50010217854,2021-02-27,10
50010217854,2021-02-28,20
50010217854,2021-03-01,17
50010217854,2021-03-02,15
50010217854,2021-03-03,8
50010217854,2021-03-04,5
50010217854,2021-03-05,9
50010217854,2021-03-06,21
50010217854,2021-03-07,15
50010217854,2021-03-08,13
50010217854,2021-03-09,14
50010217854,2021-03-10,14
50010217854,2021-03-11,12
50010217854,2021-03-12,17
50010217854,2021-03-13,7
50010217854,2021-03-14,12
50010217854,2021-03-15,15
50010217854,2021-03-16,16
50010217854,2021-03-17,8
50010217854,2021-03-18,10
50010217854,2021-03-19,13
50010217854,2021-03-20,24
50010217854,2021-03-21,12
50010217854,2021-03-22,19
50010217854,2021-03-23,11
50010217854,2021-03-24,12
50010217854,2021-03-25,10
50010217854,2021-03-26,12
50010217854,2021-03-27,8
50010217854,2021-03-28,10
50010217854,2021-03-29,25
50010217854,2021-03-30,16
50010217854,2021-03-31,26
50010217854,2021-04-01,12
50010217854,2021-04-02,10
50010217854,2021-04-03,16
50010217854,2021-04-04,16
50010217854,2021-04-05,25
50010217854,2021-04-06,10
50010217854,2021-04-07,11
50010217854,2021-04-08,13
50010217854,2021-04-09,13
50010217854,2021-04-10,12
50010217854,2021-04-11,14
50010217854,2021-04-12,15
50010217854,2021-04-13,8
50010217854,2021-04-14,10
50010217854,2021-04-15,11
50010217854,2021-04-16,10
50010217854,2021-04-17,19
50010217854,2021-04-18,14
50010217854,2021-04-19,10
50010217854,2021-04-20,20
50010217854,2021-04-21,23
50010217854,2021-04-22,16
50010217854,2021-04-23,8
50010217854,2021-04-24,12
50010217854,2021-04-25,9
50010217854,2021-04-26,6
50010217854,2021-04-27,10
50010217854,2021-04-28,5
50010217854,2021-04-29,5
50010217854,2021-04-30,13
50010217854,2021-05-01,13
50010217854,2021-05-02,15
50010217854,2021-05-03,13
50010217854,2021-05-04,6
50010217854,2021-05-05,6
50010217854,2021-05-06,5
50010217854,2021-05-07,13
50010217854,2021-05-08,21
50010217854,2021-05-09,11
50010217854,2021-05-10,8
50010217854,2021-05-11,9
50010217854,2021-05-12,11
50010217854,2021-05-13,11
50010217854,2021-05-14,9
50010217854,2021-05-15,5
50010217854,2021-05-16,15
50010217854,2021-05-17,9
50010217854,2021-05-18,17
50010217854,2021-05-19,11
50010217854,2021-05-20,8
50010217854,2021-05-21,14
50010217854,2021-05-22,14
50010217854,2021-05-23,10
50010217854,2021-05-24,9
50010217854,2021-05-25,15
50010217854,2021-05-26,11
50010217854,2021-05-27,8
50010217854,2021-05-28,9
50010217854,2021-05-29,10
50010217854,2021-05-30,11
50010217854,2021-05-31,12
50010217854,2021-06-01,16
50010217854,2021-06-02,15
50010217854,2021-06-03,22
50010217854,2021-06-04,22
50010217854,2021-06-05,13
50010217854,2021-06-06,9
50010217854,2021-06-07,20
50010217854,2021-06-08,17
50010217854,2021-06-09,12
50010217854,2021-06-10,13
50010217854,2021-06-11,5
50010217854,2021-06-12,11
50010217854,2021-06-13,7
50010217854,2021-06-14,9
50010217854,2021-06-15,10
50010217854,2021-06-16,15
50010217854,2021-06-17,15
50010217854,2021-06-18,15
50010217854,2021-06-19,16
50010217854,2021-06-20,15
50010217854,2021-06-21,14
50010217854,2021-06-22,18
50010217854,2021-06-23,18
50010217854,2021-06-24,9
50010217854,2021-06-25,13
50010217854,2021-06-26,18
50010217854,2021-06-27,10
50010217854,2021-06-28,18
50010217854,2021-06-29,14
50010217854,2021-06-30,11
50010217854,2021-07-01,22
50010217854,2021-07-02,9
50010217854,2021-07-03,6
50010217854,2021-07-04,15
50010217854,2021-07-05,15
50010217854,2021-07-06,12
50010217854,2021-07-07,13
50010217854,2021-07-08,16
50010217854,2021-07-09,21
50010217854,2021-07-10,14
50010217854,2021-07-11,13
50010217854,2021-07-12,24
50010217854,2021-07-13,9
50010217854,2021-07-14,15
50010217854,2021-07-15,5
50010217854,2021-07-16,7
50010217854,2021-07-17,9
50010217854,2021-07-18,21
50010217854,2021-07-19,33
50010217854,2021-07-20,28
50010217854,2021-07-21,16
50010217854,2021-07-22,17
50010217854,2021-07-23,17
50010217854,2021-07-24,12
50010217854,2021-07-25,6
50010217854,2021-07-26,6
50010217854,2021-07-27,25
50010217854,2021-07-28,12
50010217854,2021-07-29,15
50010217854,2021-07-30,14
50010217854,2021-07-31,11
50010217854,2021-08-01,16
50010217854,2021-08-02,14
50010217854,2021-08-03,17
50010217854,2021-08-04,13
50010217854,2021-08-05,11
50010217854,2021-08-06,7
50010217854,2021-08-07,12
50010217854,2021-08-08,9
50010217854,2021-08-09,15
50010217854,2021-08-10,17
50010217854,2021-08-11,8
50010217854,2021-08-12,12
50010217854,2021-08-13,11
50010217854,2021-08-14,5
50010217854,2021-08-15,10
50010217854,2021-08-16,11
50010217854,2021-08-17,11
50010217854,2021-08-18,3
50010217854,2021-08-19,15
50010217854,2021-08-20,3
50010217854,2021-08-21,6
50010217854,2021-08-22,8
50010217854,2021-08-23,10
50010217854,2021-08-24,12
50010217854,2021-08-25,12
50010217854,2021-08-26,16
50010217854,2021-08-27,19
50010217854,2021-08-28,10
50010217854,2021-08-29,18
50010217854,2021-08-30,12
50010217854,2021-08-31,6
50010217854,2021-09-01,12
50010217854,2021-09-02,13
50010217854,2021-09-03,16
50010217854,2021-09-04,18
50010217854,2021-09-05,19
50010217854,2021-09-06,18
50010217854,2021-09-07,10
50010217854,2021-09-08,12
50010217854,2021-09-09,10
50010217854,2021-09-10,3
50010217854,2021-09-11,10
50010217854,2021-09-12,15
50010217854,2021-09-13,18
50010217854,2021-09-14,10
50010217854,2021-09-15,4
50010217854,2021-09-16,21
50010217854,2021-09-17,17
50010217854,2021-09-18,13
50010217854,2021-09-19,11
50010217854,2021-09-20,14
50010217854,2021-09-21,17
50010217854,2021-09-22,16
50010217854,2021-09-23,16
50010217854,2021-09-24,10
50010217854,2021-09-25,14
50010217854,2021-09-26,17
50010217854,2021-09-27,24
50010217854,2021-09-28,17
50010217854,2021-09-29,12
50010217854,2021-09-30,14
50010217854,2021-10-01,20
50010217854,2021-10-02,11
50010217854,2021-10-03,15
50010217854,2021-10-04,18
50010217854,2021-10-05,17
50010217854,2021-10-06,15
50010217854,2021-10-07,16
50010217854,2021-10-08,16
50010217854,2021-10-09,10
50010217854,2021-10-10,12
50010217854,2021-10-11,8
50010217854,2021-10-12,11
50010217854,2021-10-13,10
50010217854,2021-10-14,12
50010217854,2021-10-15,16
50010217854,2021-10-16,11
50010217854,2021-10-17,7
50010217854,2021-10-18,15
50010217854,2021-10-19,13
50010217854,2021-10-20,10
50010217854,2021-10-21,13
50010217854,2021-10-22,21
50010217854,2021-10-23,14
50010217854,2021-10-24,12
50010217854,2021-10-25,17
50010217854,2021-10-26,16
50010217854,2021-10-27,19
50010217854,2021-10-28,18
50010217854,2021-10-29,12
50010217854,2021-10-30,21
50010217854,2021-10-31,28
50010217854,2021-11-01,18
50010217854,2021-11-02,17
50010217854,2021-11-03,25
50010217854,2021-11-04,15
50010217854,2021-11-05,21
50010217854,2021-11-06,16
50010217854,2021-11-07,19
50010217854,2021-11-08,8
50010217854,2021-11-09,5
50010217854,2021-11-10,5
50010217854,2021-11-11,14
50010217854,2021-11-12,19
50010217854,2021-11-13,15
50010217854,2021-11-14,12
50010217854,2021-11-15,13
50010217854,2021-11-16,8
50010217854,2021-11-17,18
50010217854,2021-11-18,11
50010217854,2021-11-19,12
50010217854,2021-11-20,19
50010217854,2021-11-21,15
50010217854,2021-11-22,8
50010217854,2021-11-23,5
50010217854,2021-11-24,16
50010217854,2021-11-25,8
50010217854,2021-11-26,10
50010217854,2021-11-27,13
50010217854,2021-11-28,23
50010217854,2021-11-29,12
50010217854,2021-11-30,16
50010217854,2021-12-01,14
50010217854,2021-12-02,7
50010217854,2021-12-03,18
50010217854,2021-12-04,10
50010217854,2021-12-05,23
50010217854,2021-12-06,15
50010217854,2021-12-07,13
50010217854,2021-12-08,9
50010217854,2021-12-09,16
50010217854,2021-12-10,7
50010217854,2021-12-11,12
50010217854,2021-12-12,12
50010217854,2021-12-13,12
50010217854,2021-12-14,15
50010217854,2021-12-15,9
50010217854,2021-12-16,12
50010217854,2021-12-17,10
50010217854,2021-12-18,19
50010217854,2021-12-19,19
50010217854,2021-12-20,9
50010217854,2021-12-21,18
50010217854,2021-12-22,11
50010217854,2021-12-23,6
50010217854,2021-12-24,7
50010217854,2021-12-25,13
50010217854,2021-12-26,14
50010217854,2021-12-27,9
50010217854,2021-12-28,18
50010217854,2021-12-29,8
50010217854,2021-12-30,11
50010217854,2021-12-31,4
50010217854,2022-01-01,12
50010217854,2022-01-02,11
50010217854,2022-01-03,18
50010217854,2022-01-04,23
50010217854,2022-01-05,20
50010217854,2022-01-06,28
50010217854,2022-01-07,23
50010217854,2022-01-08,15
50010217854,2022-01-09,8
50010217854,2022-01-10,11
50010217854,2022-01-11,9
50010217854,2022-01-12,14
50010217854,2022-01-13,5
50010217854,2022-01-14,15
50010217854,2022-01-15,20
50010217854,2022-01-16,24
50010217854,2022-01-17,6
50010217854,2022-01-18,11
50010217854,2022-01-19,18
50010217854,2022-01-20,17
50010217854,2022-01-21,15
50010217854,2022-01-22,13
50010217854,2022-01-23,10
50010217854,2022-01-24,10
50010217854,2022-01-25,11
50010217854,2022-01-26,18
50010217854,2022-01-27,12
50010217854,2022-01-28,13
50010217854,2022-01-29,13
50010217854,2022-01-30,8
50010217854,2022-01-31,16
50010217854,2022-02-01,12
50010217854,2022-02-02,11
50010217854,2022-02-03,13
50010217854,2022-02-04,10
50010217854,2022-02-05,15
50010217854,2022-02-06,10
50010217854,2022-02-07,7
50010217854,2022-02-08,7
50010217854,2022-02-09,7
50010217854,2022-02-10,8
50010217854,2022-02-11,8
50010217854,2022-02-12,9
50010217854,2022-02-13,8
50010217854,2022-02-14,12
50010217854,2022-02-15,13
50010217854,2022-02-16,12
50010217854,2022-02-17,12
50010217854,2022-02-18,14
50010217854,2022-02-19,3
50010217854,2022-02-20,13
50010217854,2022-02-21,11
50010217854,2022-02-22,18
50010217854,2022-02-23,18
50010217854,2022-02-24,11
50010217854,2022-02-25,5
50010217854,2022-02-26,12
50010217854,2022-02-27,10
50010217854,2022-02-28,4
50010217854,2022-03-01,7
50010217854,2022-03-02,6
50010217854,2022-03-03,9
50010217854,2022-03-04,21
50010217854,2022-03-05,20
50010217854,2022-03-06,8
50010217854,2022-03-07,17
50010217854,2022-03-08,7
50010217854,2022-03-09,19
50010217854,2022-03-10,15
50010217854,2022-03-11,11
50010217854,2022-03-12,5
50010217854,2022-03-13,9
50010217854,2022-03-14,11
50010217854,2022-03-15,9
50010217854,2022-03-16,5
50010217854,2022-03-17,8
50010217854,2022-03-18,10
50010217854,2022-03-19,17
50010217854,2022-03-20,5
50010217854,2022-03-21,10
50010217854,2022-03-22,5
50010217854,2022-03-23,17
50010217854,2022-03-24,8
50010217854,2022-03-25,11
50010217854,2022-03-26,10
50010217854,2022-03-27,21
50010217854,2022-03-28,12
50010217854,2022-03-29,13
50010217854,2022-03-30,21
50010217854,2022-03-31,23
50010217854,2022-04-01,16
50010217854,2022-04-02,8
50010217854,2022-04-03,10
50010217854,2022-04-04,21
50010217854,2022-04-05,7
50010217854,2022-04-06,16
50010217854,2022-04-07,11
50010217854,2022-04-08,14
50010217854,2022-04-09,14
50010217854,2022-04-10,18
50010217854,2022-04-11,14
50010217854,2022-04-12,3
50010217854,2022-04-13,5
50010217854,2022-04-14,3
50010217854,2022-04-15,2
50010217854,2022-04-16,16
50010217854,2022-04-17,20
50010217854,2022-04-18,20
50010217854,2022-04-19,23
50010217854,2022-04-20,16
50010217854,2022-04-21,9
50010217854,2022-04-22,16
50010217854,2022-04-23,22
50010217854,2022-04-24,13
50010217854,2022-04-25,13
50010217854,2022-04-26,16
50010217854,2022-04-27,13
50010217854,2022-04-28,11
50010217854,2022-04-29,15
50010217854,2022-04-30,12
50010217854,2022-05-01,14
50010217854,2022-05-02,16
50010217854,2022-05-03,13
50010217854,2022-05-04,15
50010217854,2022-05-05,8
50010217854,2022-05-06,8
50010217854,2022-05-07,8
50010217854,2022-05-08,15
50010217854,2022-05-09,12
50010217854,2022-05-10,10
50010217854,2022-05-11,8
50010217854,2022-05-12,17
50010217854,2022-05-13,15
50010217854,2022-05-14,2
50010217854,2022-05-15,15
50010217854,2022-05-16,5
50010217854,2022-05-17,10
50010217854,2022-05-18,19
50010217854,2022-05-19,7
50010217854,2022-05-20,11
50010217854,2022-05-21,9
50010217854,2022-05-22,17
50010217854,2022-05-23,20
50010217854,2022-05-24,15
50010217854,2022-05-25,17
50010217854,2022-05-26,15
50010217854,2022-05-27,27
50010217854,2022-05-28,27
50010217854,2022-05-29,15
50010217854,2022-05-30,14
50010217854,2022-05-31,15
50010217854,2022-06-01,21
50010217854,2022-06-02,10
50010217854,2022-06-03,6
50010217854,2022-06-04,12
50010217854,2022-06-05,23
50010217854,2022-06-06,13
50010217854,2022-06-07,5
50010217854,2022-06-08,13
50010217854,2022-06-09,21
50010217854,2022-06-10,7
50010217854,2022-06-11,19
50010217854,2022-06-12,4
50010217854,2022-06-13,4
50010217854,2022-06-14,24
50010217854,2022-06-15,18
50010217854,2022-06-16,9
50010217854,2022-06-17,8
50010217854,2022-06-18,12
50010217854,2022-06-19,9
50010217854,2022-06-20,12
50010217854,2022-06-21,11
50010217854,2022-06-22,13
50010217854,2022-06-23,11
50010217854,2022-06-24,10
50010217854,2022-06-25,7
50010217854,2022-06-26,9
50010217854,2022-06-27,17
50010217854,2022-06-28,9
50010217854,2022-06-29,17
50010217854,2022-06-30,19
50010217854,2022-07-01,14
50010217854,2022-07-02,10
50010217854,2022-07-03,13
50010217854,2022-07-04,10
50010217854,2022-07-05,18
50010217854,2022-07-06,9
50010217854,2022-07-07,13
50010217854,2022-07-08,10
50010217854,2022-07-09,11
50010217854,2022-07-10,11
50010217854,2022-07-11,14
50010217854,2022-07-12,15
50010217854,2022-07-13,9
50010217854,2022-07-14,13
50010217854,2022-07-15,12
50010217854,2022-07-16,19
50010217854,2022-07-17,12
50010217854,2022-07-18,18
50010217854,2022-07-19,12
50010217854,2022-07-20,12
50010217854,2022-07-21,18
50010217854,2022-07-22,19
50010217854,2022-07-23,11
50010217854,2022-07-24,9
50010217854,2022-07-25,8
50010217854,2022-07-26,25
50010217854,2022-07-27,8
50010217854,2022-07-28,8
50010217854,2022-07-29,11
50010217854,2022-07-30,9
50010217854,2022-07-31,15
50010217854,2022-08-01,17
50010217854,2022-08-02,12
50010217854,2022-08-03,4
50010217854,2022-08-04,15
50010217854,2022-08-05,11
50010217854,2022-08-06,14
50010217854,2022-08-07,8
50010217854,2022-08-08,11
50010217854,2022-08-09,9
50010217854,2022-08-10,15
50010217854,2022-08-11,7
50010217854,2022-08-12,12
50010217854,2022-08-13,10
50010217854,2022-08-14,11
50010217854,2022-08-15,10
50010217854,2022-08-16,7
50010217854,2022-08-17,10
50010217854,2022-08-18,6
50010217854,2022-08-19,7
50010217854,2022-08-20,18
50010217854,2022-08-21,4
50010217854,2022-08-22,7
50010217854,2022-08-23,14
50010217854,2022-08-24,19
50010217854,2022-08-25,10
50010217854,2022-08-26,17
50010217854,2022-08-27,12
50010217854,2022-08-28,25
50010217854,2022-08-29,28
50010217854,2022-08-30,9
50010217854,2022-08-31,6
50010217854,2022-09-01,12
50010217854,2022-09-02,9
50010217854,2022-09-03,14
50010217854,2022-09-04,9
50010217854,2022-09-05,5
50010217854,2022-09-06,12
50010217854,2022-09-07,9
50010217854,2022-09-08,8
50010217854,2022-09-09,17
50010217854,2022-09-10,6
50010217854,2022-09-11,9
50010217854,2022-09-12,15
50010217854,2022-09-13,12
50010217854,2022-09-14,17
50010217854,2022-09-15,11
50010217854,2022-09-16,8
50010217854,2022-09-17,19
50010217854,2022-09-18,10
50010217854,2022-09-19,13
50010217854,2022-09-20,8
50010217854,2022-09-21,18
50010217854,2022-09-22,11
50010217854,2022-09-23,4
50010217854,2022-09-24,9
50010217854,2022-09-25,9
50010217854,2022-09-26,6
50010217854,2022-09-27,10
50010217854,2022-09-28,14
50010217854,2022-09-29,14
50010217854,2022-09-30,18
50010217854,2022-10-01,14
50010217854,2022-10-02,12
50010217854,2022-10-03,12
50010217854,2022-10-04,12
50010217854,2022-10-05,3
50010217854,2022-10-06,7
50010217854,2022-10-07,7
50010217854,2022-10-08,12
50010217854,2022-10-09,15
50010217854,2022-10-10,19
50010217854,2022-10-11,6
50010217854,2022-10-12,13
50010217854,2022-10-13,11
50010217854,2022-10-14,15
50010217854,2022-10-15,20
50010217854,2022-10-16,15
50010217854,2022-10-17,17
50010217854,2022-10-18,6
50010217854,2022-10-19,12
50010217854,2022-10-20,12
50010217854,2022-10-21,20
50010217854,2022-10-22,11
50010217854,2022-10-23,18
50010217854,2022-10-24,11
50010217854,2022-10-25,11
50010217854,2022-10-26,7
50010217854,2022-10-27,8
50010217854,2022-10-28,5
50010217854,2022-10-29,16
50010217854,2022-10-30,18
50010217854,2022-10-31,15
50010217854,2022-11-01,13
50010217854,2022-11-02,15
50010217854,2022-11-03,11
50010217854,2022-11-04,7
50010217854,2022-11-05,15
50010217854,2022-11-06,7
50010217854,2022-11-07,6
50010217854,2022-11-08,11
50010217854,2022-11-09,11
50010217854,2022-11-10,5
50010217854,2022-11-11,10
50010217854,2022-11-12,15
50010217854,2022-11-13,12
50010217854,2022-11-14,17
50010217854,2022-11-15,12
50010217854,2022-11-16,5
50010217854,2022-11-17,14
50010217854,2022-11-18,13
50010217854,2022-11-19,15
50010217854,2022-11-20,8
50010217854,2022-11-21,10
50010217854,2022-11-22,10
50010217854,2022-11-23,2
50010217854,2022-11-24,20
50010217854,2022-11-25,19
50010217854,2022-11-26,11
50010217854,2022-11-27,5
50010217854,2022-11-28,13
50010217854,2022-11-29,4
50010217854,2022-11-30,10
50010217854,2022-12-01,17
50010217854,2022-12-02,6
50010217854,2022-12-03,14
50010217854,2022-12-04,18
50010217854,2022-12-05,14
50010217854,2022-12-06,15
50010217854,2022-12-07,14
50010217854,2022-12-08,14
50010217854,2022-12-09,9
50010217854,2022-12-10,7
50010217854,2022-12-11,10
50010217854,2022-12-12,5
50010217854,2022-12-13,9
50010217854,2022-12-14,10
50010217854,2022-12-15,3
50010217854,2022-12-16,10
50010217854,2022-12-17,9
50010217854,2022-12-18,10
50010217854,2022-12-19,10
50010217854,2022-12-20,8
50010217854,2022-12-21,7
50010217854,2022-12-22,9
50010217854,2022-12-23,8
50010217854,2022-12-24,8
50010217854,2022-12-25,9
50010217854,2022-12-26,11
50010217854,2022-12-27,7
50010217854,2022-12-28,16
50010217854,2022-12-29,9
50010217854,2022-12-30,5
50010217854,2022-12-31,5
50010217857,2019-02-16,1
50010217857,2019-02-17,1
50010217857,2019-02-18,1
50010217857,2019-02-19,1
50010217857,2019-03-03,1
50010217857,2019-03-04,1
50010217857,2019-03-05,1
50010217857,2019-03-06,1
50010217857,2019-03-07,1
50010217857,2019-03-08,1
50010217857,2019-03-09,1
50010217857,2019-03-10,1
50010217857,2019-03-11,1
50010217857,2019-03-12,1
50010217857,2019-03-13,1
50010217857,2019-03-14,1
50010217857,2019-03-15,1
50010217857,2019-03-16,1
50010217857,2019-03-17,1
50010217857,2019-03-18,1
50010217857,2019-03-26,1
50010217857,2019-03-27,1
50010217857,2019-03-28,1
50010217857,2019-03-29,1
50010217857,2019-04-22,1
50010217857,2019-04-23,1
50010217857,2019-06-05,2
50010217857,2019-06-06,2
50010217857,2019-06-07,2
50010217857,2019-06-08,2
50010217857,2019-06-09,2
50010217857,2019-06-10,2
50010217857,2019-06-11,2
50010217857,2019-06-15,1
50010217857,2019-07-07,1
50010217857,2019-07-08,1
50010217857,2019-07-13,1
50010217857,2019-07-14,1
50010217857,2019-07-15,1
50010217857,2019-07-16,1
50010217857,2019-07-17,1
50010217857,2019-07-18,1
50010217857,2019-07-19,1
50010217857,2019-07-20,1
50010217857,2019-07-21,1
50010217857,2019-07-22,1
50010217857,2019-07-23,1
50010217857,2019-07-24,1
50010217857,2019-07-25,1
50010217857,2019-08-03,1
50010217857,2019-10-05,1
50010217857,2019-10-06,1
50010217857,2019-10-11,2
50010217857,2019-10-12,1
50010217857,2019-10-13,1
50010217857,2019-10-14,1
50010217857,2019-10-15,2
50010217857,2019-10-16,2
50010217857,2019-10-17,2
50010217857,2019-10-18,2
50010217857,2019-10-19,2
50010217857,2019-10-20,2
50010217857,2019-10-21,2
50010217857,2019-10-22,3
50010217857,2019-10-23,3
50010217857,2019-10-24,4
50010217857,2019-10-25,3
50010217857,2019-10-26,3
50010217857,2019-10-27,3
50010217857,2019-10-28,4
50010217857,2019-10-29,5
50010217857,2019-10-30,5
50010217857,2019-10-31,7
50010217857,2019-11-01,6
50010217857,2019-11-02,6
50010217857,2019-11-03,6
50010217857,2019-11-04,6
50010217857,2019-11-05,6
50010217857,2019-11-06,6
50010217857,2019-11-07,6
50010217857,2019-11-08,5
50010217857,2019-11-09,5
50010217857,2019-11-10,6
50010217857,2019-11-11,5
50010217857,2019-11-12,5
50010217857,2019-11-13,6
50010217857,2019-11-14,5
50010217857,2019-11-15,5
50010217857,2019-11-16,5
50010217857,2019-11-17,5
50010217857,2019-11-18,6
